,objectid,wellwidth,welllength,pareawidth,lowwell,latitude,longitude,genus
22479,22480,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22480,22481,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
22481,22482,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,platanus
22482,22483,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22483,22484,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,acer
22484,22485,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pyrus
22485,22486,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
22486,22487,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,platanus
22487,22488,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,podocarpus
22488,22489,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pistacia
22489,22490,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,melaleuca
22490,22491,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,ulmus
22491,22492,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,platanus
22492,22493,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,dead
22493,22494,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
22494,22495,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,NaN
22495,22496,3.0,3.0,0.0,High,37.80505999961946,-122.27301999967312,fraxinus
22496,22497,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22497,22498,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22498,22499,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,syzygium
22499,22500,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,syzygium
22500,22501,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
22501,22502,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
22502,22503,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,callistemon
22503,22504,2.0,2.5,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
22504,22505,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22505,22506,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
22506,22507,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22507,22508,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22508,22509,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,stump
22509,22510,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22510,22511,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,ceratonia
22511,22512,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
22512,22513,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,magnolia
22513,22514,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,melaleuca
22514,22515,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
22515,22516,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,juniperus
22516,22517,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,melaleuca
22517,22518,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,betula
22518,22519,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,populus
22519,22520,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,melaleuca
22520,22521,3.0,7.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
22521,22522,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cupressus
22522,22523,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,cupressus
22523,22524,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22524,22525,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,platanus
22525,22526,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22526,22527,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,quercus
22527,22528,2.0,3.0,0.0,Low,37.80505999961946,-122.27301999967312,fraxinus
22528,22529,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
22529,22530,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
22530,22531,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,washingtonia
22531,22532,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22532,22533,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,platanus
22533,22534,2.5,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,celtis
22534,22535,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,palm
22535,22536,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22536,22537,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,platanus
22537,22538,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,dead
22538,22539,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,dead
22539,22540,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,ligustrum
22540,22541,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
22541,22542,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
22542,22543,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22543,22544,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,palm
22544,22545,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22545,22546,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,pyrus
22546,22547,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22547,22548,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22548,22549,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,ficus
22549,22550,2.5,2.5,0.0,Moderate,37.80505999961946,-122.27301999967312,dead
22550,22551,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
22551,22552,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,ceratonia
22552,22553,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22553,22554,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22554,22555,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,melaleuca
22555,22556,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
22556,22557,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,acer
22557,22558,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,platanus
22558,22559,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22559,22560,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22560,22561,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,crataegus
22561,22562,2.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,crataegus
22562,22563,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
22563,22564,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,pyrus
22564,22565,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22565,22566,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,platanus
22566,22567,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,dead
22567,22568,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,NaN
22568,22569,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
22569,22570,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22570,22571,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
22571,22572,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,fraxinus
22572,22573,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,melaleuca
22573,22574,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,acer
22574,22575,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,callistemon
22575,22576,2.5,4.0,0.0,Moderate,37.80505999961946,-122.27301999967312,prunus
22576,22577,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,syzygium
22577,22578,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22578,22579,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,melaleuca
22579,22580,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,prunus
22580,22581,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22581,22582,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
22582,22583,6.0,10.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
22583,22584,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,nerium
22584,22585,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pistacia
22585,22586,2.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
22586,22587,3.5,5.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
22587,22588,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,crataegus
22588,22589,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,melaleuca
22589,22590,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,phoenix
22590,22591,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,magnolia
22591,22592,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22592,22593,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,NaN
22593,22594,2.5,9.0,0.0,High,37.80505999961946,-122.27301999967312,ligustrum
22594,22595,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
22595,22596,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,NaN
22596,22597,3.5,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
22597,22598,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,morus
22598,22599,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
22599,22600,0.0,0.0,9.0,None,37.80505999961946,-122.27301999967312,prunus
22600,22601,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pyrus
22601,22602,4.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22602,22603,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,phoenix
22603,22604,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,phoenix
22604,22605,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
22605,22606,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
22606,22607,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,NaN
22607,22608,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22608,22609,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22609,22610,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,geijera
22610,22611,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,ficus
22611,22612,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22612,22613,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,magnolia
22613,22614,2.5,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,pistacia
22614,22615,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
22615,22616,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22616,22617,0.0,0.0,1.5,None,37.80505999961946,-122.27301999967312,pyrus
22617,22618,2.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,tristaniopsis
22618,22619,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22619,22620,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
22620,22621,3.5,5.0,0.0,Low,37.80505999961946,-122.27301999967312,NaN
22621,22622,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,cercis
22622,22623,3.5,5.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22623,22624,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,tristaniopsis
22624,22625,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22625,22626,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,cupressus
22626,22627,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,fraxinus
22627,22628,6.0,9.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
22628,22629,5.0,5.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
22629,22630,3.0,3.5,0.0,Low,37.80505999961946,-122.27301999967312,ligustrum
22630,22631,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,cinnamomum
22631,22632,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,trachycarpus
22632,22633,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,liquidambar
22633,22634,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,cinnamomum
22634,22635,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,platanus
22635,22636,5.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
22636,22637,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,prunus
22637,22638,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22638,22639,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22639,22640,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,celtis
22640,22641,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,shrub
22641,22642,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22642,22643,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,albizia
22643,22644,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,eucalyptus
22644,22645,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,lagerstroemia
22645,22646,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
22646,22647,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,phoenix
22647,22648,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,cedrus
22648,22649,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
22649,22650,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,celtis
22650,22651,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pistacia
22651,22652,3.0,6.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
22652,22653,2.5,6.0,0.0,Low,37.80505999961946,-122.27301999967312,callistemon
22653,22654,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22654,22655,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,albizia
22655,22656,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
22656,22657,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,salix
22657,22658,3.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,laurus
22658,22659,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,dead
22659,22660,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pistacia
22660,22661,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pyrus
22661,22662,4.0,8.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
22662,22663,4.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,ceratonia
22663,22664,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,prunus
22664,22665,5.0,8.0,0.0,None,37.80505999961946,-122.27301999967312,dead
22665,22666,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,dead
22666,22667,3.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,fraxinus
22667,22668,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,cupressus
22668,22669,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,magnolia
22669,22670,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22670,22671,0.0,0.0,5.5,None,37.80505999961946,-122.27301999967312,dead
22671,22672,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,pyrus
22672,22673,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,NaN
22673,22674,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
22674,22675,3.0,3.0,0.0,Moderate,37.80505999961946,-122.27301999967312,shrub
22675,22676,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22676,22677,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,schinus
22677,22678,2.0,2.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
22678,22679,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
22679,22680,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22680,22681,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,liquidambar
22681,22682,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,betula
22682,22683,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,phoenix
22683,22684,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,platanus
22684,22685,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,cinnamomum
22685,22686,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,cercis
22686,22687,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
22687,22688,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22688,22689,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,prunus
22689,22690,4.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,stump
22690,22691,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,stump
22691,22692,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,pyrus
22692,22693,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
22693,22694,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22694,22695,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,prunus
22695,22696,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,crataegus
22696,22697,3.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,platanus
22697,22698,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,pyrus
22698,22699,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22699,22700,2.0,2.0,0.0,None,37.80505999961946,-122.27301999967312,NaN
22700,22701,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,platanus
22701,22702,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,acacia
22702,22703,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,dead
22703,22704,0.0,0.0,4.5,None,37.80505999961946,-122.27301999967312,platanus
22704,22705,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,pyrus
22705,22706,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,cinnamomum
22706,22707,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,fraxinus
22707,22708,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,liquidambar
22708,22709,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,NaN
22709,22710,4.0,5.0,0.0,None,37.80505999961946,-122.27301999967312,NaN
22710,22711,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22711,22712,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,platanus
22712,22713,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,liquidambar
22713,22714,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,platanus
22714,22715,0.0,0.0,11.0,None,37.80505999961946,-122.27301999967312,callistemon
22715,22716,0.0,0.0,1.5,None,37.80505999961946,-122.27301999967312,pyrus
22716,22717,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,juglans
22717,22718,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,fraxinus
22718,22719,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,platanus
22719,22720,0.0,0.0,7.0,None,37.80505999961946,-122.27301999967312,liquidambar
22720,22721,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,geijera
22721,22722,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,acacia
22722,22723,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,morus
22723,22724,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,dead
22724,22725,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,populus
22725,22726,0.0,0.0,2.5,None,37.80505999961946,-122.27301999967312,populus
22726,22727,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,schinus
22727,22728,0.0,0.0,0.0,None,37.80505999961946,-122.27301999967312,acer
22728,22729,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,pistacia
22729,22730,2.0,3.0,0.0,None,37.80505999961946,-122.27301999967312,pistacia
22730,22731,0.0,0.0,2.0,None,37.80505999961946,-122.27301999967312,geijera
22731,22732,1.0,1.0,0.0,Moderate,37.80505999961946,-122.27301999967312,shrub
22732,22733,4.0,4.0,0.0,None,37.80505999961946,-122.27301999967312,acer
22733,22734,0.0,0.0,4.0,None,37.80505999961946,-122.27301999967312,lagerstroemia
22734,22735,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,schinus
22735,22736,0.0,0.0,3.5,None,37.80505999961946,-122.27301999967312,fraxinus
22736,22737,3.0,5.0,0.0,Moderate,37.80505999961946,-122.27301999967312,platanus
22737,22738,2.5,2.5,0.0,None,37.80505999961946,-122.27301999967312,callistemon
22738,22739,0.0,0.0,7.5,None,37.80505999961946,-122.27301999967312,crataegus
22739,22740,3.0,4.0,0.0,Low,37.80505999961946,-122.27301999967312,platanus
22740,22741,0.0,0.0,3.0,None,37.80505999961946,-122.27301999967312,schinus
22741,22742,0.0,0.0,6.0,None,37.80505999961946,-122.27301999967312,liquidambar
22742,22743,5.0,9.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
22743,22744,4.0,7.0,0.0,Low,37.80505999961946,-122.27301999967312,liquidambar
22744,22745,0.0,0.0,5.0,None,37.80505999961946,-122.27301999967312,platanus
